0.594000 1:0.293067 2:0.109991 3:0.142121 4:0.119364 5:0.134432 6:0.298807 7:0.112831 8:0.145629 9:0.124076 10:0.138617 11:0.304504 12:0.115546 13:0.148840 14:0.128846 15:0.142826
0.594000 1:0.298807 2:0.112831 3:0.145629 4:0.124076 5:0.138617 6:0.304504 7:0.115546 8:0.148840 9:0.128846 10:0.142826 11:0.309608 12:0.117980 13:0.151526 14:0.133300 15:0.146768
0.599400 1:0.304504 2:0.115546 3:0.148840 4:0.128846 5:0.142826 6:0.309608 7:0.117980 8:0.151526 9:0.133300 10:0.146768 11:0.313689 12:0.120016 13:0.153533 14:0.137160 15:0.150192
0.606600 1:0.309608 2:0.117980 3:0.151526 4:0.133300 5:0.146768 6:0.313689 7:0.120016 8:0.153533 9:0.137160 10:0.150192 11:0.316503 12:0.121603 13:0.154811 14:0.140277 15:0.152936
0.612000 1:0.313689 2:0.120016 3:0.153533 4:0.137160 5:0.150192 6:0.316503 7:0.121603 8:0.154811 9:0.140277 10:0.152936 11:0.318005 12:0.122754 13:0.155418 14:0.142640 15:0.154937
0.619200 1:0.316503 2:0.121603 3:0.154811 4:0.140277 5:0.152936 6:0.318005 7:0.122754 8:0.155418 9:0.142640 10:0.154937 11:0.318282 12:0.123529 13:0.155495 14:0.144300 15:0.156216
0.624600 1:0.318005 2:0.122754 3:0.155418 4:0.142640 5:0.154937 6:0.318282 7:0.123529 8:0.155495 9:0.144300 10:0.156216 11:0.317488 12:0.124007 13:0.155213 14:0.145318 15:0.156850
0.624600 1:0.318282 2:0.123529 3:0.155495 4:0.144300 5:0.156216 6:0.317488 7:0.124007 8:0.155213 9:0.145318 10:0.156850 11:0.315773 12:0.124262 13:0.154729 14:0.145704 15:0.156936
0.630000 1:0.317488 2:0.124007 3:0.155213 4:0.145318 5:0.156850 6:0.315773 7:0.124262 8:0.154729 9:0.145704 10:0.156936 11:0.313240 12:0.124351 13:0.154152 14:0.145431 15:0.156581
0.635400 1:0.315773 2:0.124262 3:0.154729 4:0.145704 5:0.156936 6:0.313240 7:0.124351 8:0.154152 9:0.145431 10:0.156581 11:0.309986 12:0.124312 13:0.153534 14:0.144448 15:0.155896
0.640800 1:0.313240 2:0.124351 3:0.154152 4:0.145431 5:0.156581 6:0.309986 7:0.124312 8:0.153534 9:0.144448 10:0.155896 11:0.306143 12:0.124177 13:0.152889 14:0.142763 15:0.155003
0.646200 1:0.309986 2:0.124312 3:0.153534 4:0.144448 5:0.155896 6:0.306143 7:0.124177 8:0.152889 9:0.142763 10:0.155003 11:0.301927 12:0.123989 13:0.152222 14:0.140504 15:0.154044
0.651600 1:0.306143 2:0.124177 3:0.152889 4:0.142763 5:0.155003 6:0.301927 7:0.123989 8:0.152222 9:0.140504 10:0.154044 11:0.297682 12:0.123818 13:0.151576 14:0.137957 15:0.153187
0.657000 1:0.301927 2:0.123989 3:0.152222 4:0.140504 5:0.154044 6:0.297682 7:0.123818 8:0.151576 9:0.137957 10:0.153187 11:0.293865 12:0.123763 13:0.151053 14:0.135558 15:0.152626
0.657000 1:0.297682 2:0.123818 3:0.151576 4:0.137957 5:0.153187 6:0.293865 7:0.123763 8:0.151053 9:0.135558 10:0.152626 11:0.290968 12:0.123956 13:0.150823 14:0.133815 15:0.152574
0.662400 1:0.293865 2:0.123763 3:0.151053 4:0.135558 5:0.152626 6:0.290968 7:0.123956 8:0.150823 9:0.133815 10:0.152574 11:0.289444 12:0.124535 13:0.151097 14:0.133191 15:0.153226
0.667800 1:0.290968 2:0.123956 3:0.150823 4:0.133815 5:0.152574 6:0.289444 7:0.124535 8:0.151097 9:0.133191 10:0.153226 11:0.289592 12:0.125625 13:0.152084 14:0.134010 15:0.154730
0.673200 1:0.289444 2:0.124535 3:0.151097 4:0.133191 5:0.153226 6:0.289592 7:0.125625 8:0.152084 9:0.134010 10:0.154730 11:0.291492 12:0.127300 13:0.153928 14:0.136379 15:0.157136
0.678600 1:0.289592 2:0.125625 3:0.152084 4:0.134010 5:0.154730 6:0.291492 7:0.127300 8:0.153928 9:0.136379 10:0.157136 11:0.294993 12:0.129564 13:0.156663 14:0.140170 15:0.160382
0.684000 1:0.291492 2:0.127300 3:0.153928 4:0.136379 5:0.157136 6:0.294993 7:0.129564 8:0.156663 9:0.140170 10:0.160382 11:0.299741 12:0.132342 13:0.160188 14:0.145080 15:0.164298
0.684000 1:0.294993 2:0.129564 3:0.156663 4:0.140170 5:0.160382 6:0.299741 7:0.132342 8:0.160188 9:0.145080 10:0.164298 11:0.305285 12:0.135488 13:0.164285 14:0.150728 15:0.168635
0.689400 1:0.299741 2:0.132342 3:0.160188 4:0.145080 5:0.164298 6:0.305285 7:0.135488 8:0.164285 9:0.150728 10:0.168635 11:0.311193 12:0.138819 13:0.168660 14:0.156747 15:0.173129
0.694800 1:0.305285 2:0.135488 3:0.164285 4:0.150728 5:0.168635 6:0.311193 7:0.138819 8:0.168660 9:0.156747 10:0.173129 11:0.317136 12:0.142154 13:0.173018 14:0.162853 15:0.177558
0.700200 1:0.311193 2:0.138819 3:0.168660 4:0.156747 5:0.173129 6:0.317136 7:0.142154 8:0.173018 9:0.162853 10:0.177558 11:0.322952 12:0.145351 13:0.177125 14:0.168896 15:0.181777
0.707400 1:0.317136 2:0.142154 3:0.173018 4:0.162853 5:0.177558 6:0.322952 7:0.145351 8:0.177125 9:0.168896 10:0.181777 11:0.328624 12:0.148329 13:0.180853 14:0.174817 15:0.185740
0.712800 1:0.322952 2:0.145351 3:0.177125 4:0.168896 5:0.181777 6:0.328624 7:0.148329 8:0.180853 9:0.174817 10:0.185740 11:0.334197 12:0.151066 13:0.184177 14:0.180598 15:0.189464
0.718200 1:0.328624 2:0.148329 3:0.180853 4:0.174817 5:0.185740 6:0.334197 7:0.151066 8:0.184177 9:0.180598 10:0.189464 11:0.339656 12:0.153579 13:0.187146 14:0.186193 15:0.192980
0.718200 1:0.334197 2:0.151066 3:0.184177 4:0.180598 5:0.189464 6:0.339656 7:0.153579 8:0.187146 9:0.186193 10:0.192980 11:0.344846 12:0.155881 13:0.189824 14:0.191459 15:0.196278
0.723600 1:0.339656 2:0.153579 3:0.187146 4:0.186193 5:0.192980 6:0.344846 7:0.155881 8:0.189824 9:0.191459 10:0.196278 11:0.349418 12:0.157953 13:0.192236 14:0.196142 15:0.199266
0.730800 1:0.344846 2:0.155881 3:0.189824 4:0.191459 5:0.196278 6:0.349418 7:0.157953 8:0.192236 9:0.196142 10:0.199266 11:0.352902 12:0.159736 13:0.194337 14:0.199911 15:0.201774
0.736200 1:0.349418 2:0.157953 3:0.192236 4:0.196142 5:0.199266 6:0.352902 7:0.159736 8:0.194337 9:0.199911 10:0.201774 11:0.354829 12:0.161135 13:0.196034 14:0.202434 15:0.203601
0.741600 1:0.352902 2:0.159736 3:0.194337 4:0.199911 5:0.201774 6:0.354829 7:0.161135 8:0.196034 9:0.202434 10:0.203601 11:0.354889 12:0.162068 13:0.197224 14:0.203493 15:0.204593
0.747000 1:0.354829 2:0.161135 3:0.196034 4:0.202434 5:0.203601 6:0.354889 7:0.162068 8:0.197224 9:0.203493 10:0.204593 11:0.353079 12:0.162501 13:0.197862 14:0.203074 15:0.204707
0.752400 1:0.354889 2:0.162068 3:0.197224 4:0.203493 5:0.204593 6:0.353079 7:0.162501 8:0.197862 9:0.203074 10:0.204707 11:0.349753 12:0.162479 13:0.197996 14:0.201425 15:0.204051
0.752400 1:0.353079 2:0.162501 3:0.197862 4:0.203074 5:0.204707 6:0.349753 7:0.162479 8:0.197996 9:0.201425 10:0.204051 11:0.345564 12:0.162129 13:0.197774 14:0.199021 15:0.202876
0.757800 1:0.349753 2:0.162479 3:0.197996 4:0.201425 5:0.204051 6:0.345564 7:0.162129 8:0.197774 9:0.199021 10:0.202876 11:0.341306 12:0.161631 13:0.197411 14:0.196484 15:0.201515
0.763200 1:0.345564 2:0.162129 3:0.197774 4:0.199021 5:0.202876 6:0.341306 7:0.161631 8:0.197411 9:0.196484 10:0.201515 11:0.337729 12:0.161187 13:0.197134 14:0.194450 15:0.200312
0.768600 1:0.341306 2:0.161631 3:0.197411 4:0.196484 5:0.201515 6:0.337729 7:0.161187 8:0.197134 9:0.194450 10:0.200312 11:0.335357 12:0.160978 13:0.197140 14:0.193433 15:0.199554
0.774000 1:0.337729 2:0.161187 3:0.197134 4:0.194450 5:0.200312 6:0.335357 7:0.160978 8:0.197140 9:0.193433 10:0.199554 11:0.334444 12:0.161149 13:0.197575 14:0.193747 15:0.199438
0.777600 1:0.335357 2:0.160978 3:0.197140 4:0.193433 5:0.199554 6:0.334444 7:0.161149 8:0.197575 9:0.193747 10:0.199438 11:0.334990 12:0.161801 13:0.198541 14:0.195478 15:0.200061
0.777600 1:0.334444 2:0.161149 3:0.197575 4:0.193747 5:0.199438 6:0.334990 7:0.161801 8:0.198541 9:0.195478 10:0.200061 11:0.336844 12:0.163008 13:0.200116 14:0.198520 15:0.201460
0.783000 1:0.334990 2:0.161801 3:0.198541 4:0.195478 5:0.200061 6:0.336844 7:0.163008 8:0.200116 9:0.198520 10:0.201460 11:0.339833 12:0.164819 13:0.202371 14:0.202656 15:0.203635
0.788400 1:0.336844 2:0.163008 3:0.200116 4:0.198520 5:0.201460 6:0.339833 7:0.164819 8:0.202371 9:0.202656 10:0.203635 11:0.343821 12:0.167262 13:0.205372 14:0.207600 15:0.206570
0.793800 1:0.339833 2:0.164819 3:0.202371 4:0.202656 5:0.203635 6:0.343821 7:0.167262 8:0.205372 9:0.207600 10:0.206570 11:0.348744 12:0.170339 13:0.209161 14:0.213100 15:0.210250
0.799200 1:0.343821 2:0.167262 3:0.205372 4:0.207600 5:0.206570 6:0.348744 7:0.170339 8:0.209161 9:0.213100 10:0.210250 11:0.354574 12:0.174022 13:0.213734 14:0.218952 15:0.214643
0.804600 1:0.348744 2:0.170339 3:0.209161 4:0.213100 5:0.210250 6:0.354574 7:0.174022 8:0.213734 9:0.218952 10:0.214643 11:0.361294 12:0.178246 13:0.219031 14:0.225038 15:0.219695
0.810000 1:0.354574 2:0.174022 3:0.213734 4:0.218952 5:0.214643 6:0.361294 7:0.178246 8:0.219031 9:0.225038 10:0.219695 11:0.368833 12:0.182918 13:0.224931 14:0.231335 15:0.225321
0.810000 1:0.361294 2:0.178246 3:0.219031 4:0.225038 5:0.219695 6:0.368833 7:0.182918 8:0.224931 9:0.231335 10:0.225321 11:0.377065 12:0.187928 13:0.231276 14:0.237879 15:0.231401
0.815400 1:0.368833 2:0.182918 3:0.224931 4:0.231335 5:0.225321 6:0.377065 7:0.187928 8:0.231276 9:0.237879 10:0.231401 11:0.385796 12:0.193161 13:0.237892 14:0.244730 15:0.237788
0.820800 1:0.377065 2:0.187928 3:0.231276 4:0.237879 5:0.231401 6:0.385796 7:0.193161 8:0.237892 9:0.244730 10:0.237788 11:0.394792 12:0.198506 13:0.244621 14:0.251918 15:0.244318
0.826200 1:0.385796 2:0.193161 3:0.237892 4:0.244730 5:0.237788 6:0.394792 7:0.198506 8:0.244621 9:0.251918 10:0.244318 11:0.403783 12:0.203867 13:0.251336 14:0.259389 15:0.250826
0.831600 1:0.394792 2:0.198506 3:0.244621 4:0.251918 5:0.244318 6:0.403783 7:0.203867 8:0.251336 9:0.259389 10:0.250826 11:0.412508 12:0.209156 13:0.257939 14:0.266970 15:0.257155
0.837000 1:0.403783 2:0.203867 3:0.251336 4:0.259389 5:0.250826 6:0.412508 7:0.209156 8:0.257939 9:0.266970 10:0.257155 11:0.420696 12:0.214294 13:0.264353 14:0.274360 15:0.263161
0.842400 1:0.412508 2:0.209156 3:0.257939 4:0.266970 5:0.257155 6:0.420696 7:0.214294 8:0.264353 9:0.274360 10:0.263161 11:0.428079 12:0.219201 13:0.270508 14:0.281178 15:0.268721
0.842400 1:0.420696 2:0.214294 3:0.264353 4:0.274360 5:0.263161 6:0.428079 7:0.219201 8:0.270508 9:0.281178 10:0.268721 11:0.434396 12:0.223814 13:0.276337 14:0.287054 15:0.273736
0.849600 1:0.428079 2:0.219201 3:0.270508 4:0.281178 5:0.268721 6:0.434396 7:0.223814 8:0.276337 9:0.287054 10:0.273736 11:0.439413 12:0.228082 13:0.281785 14:0.291714 15:0.278138
0.853200 1:0.434396 2:0.223814 3:0.276337 4:0.287054 5:0.273736 6:0.439413 7:0.228082 8:0.281785 9:0.291714 10:0.278138 11:0.442975 12:0.231984 13:0.286818 14:0.295069 15:0.281901
0.858600 1:0.439413 2:0.228082 3:0.281785 4:0.291714 5:0.278138 6:0.442975 7:0.231984 8:0.286818 9:0.295069 10:0.281901 11:0.445061 12:0.235534 13:0.291442 14:0.297241 15:0.285054
0.864000 1:0.442975 2:0.231984 3:0.286818 4:0.295069 5:0.281901 6:0.445061 7:0.235534 8:0.291442 9:0.297241 10:0.285054 11:0.445804 12:0.238779 13:0.295703 14:0.298524 15:0.287685
0.869400 1:0.445061 2:0.235534 3:0.291442 4:0.297241 5:0.285054 6:0.445804 7:0.238779 8:0.295703 9:0.298524 10:0.287685 11:0.445489 12:0.241797 13:0.299688 14:0.299309 15:0.289936
0.869400 1:0.445804 2:0.238779 3:0.295703 4:0.298524 5:0.287685 6:0.445489 7:0.241797 8:0.299688 9:0.299309 10:0.289936 11:0.444520 12:0.244687 13:0.303510 14:0.299997 15:0.291984
0.874800 1:0.445489 2:0.241797 3:0.299688 4:0.299309 5:0.289936 6:0.444520 7:0.244687 8:0.303510 9:0.299997 10:0.291984 11:0.443353 12:0.247560 13:0.307299 14:0.300912 15:0.294027
0.882000 1:0.444520 2:0.244687 3:0.303510 4:0.299997 5:0.291984 6:0.443353 7:0.247560 8:0.307299 9:0.300912 10:0.294027 11:0.442449 12:0.250537 13:0.311196 14:0.302303 15:0.296261
0.887400 1:0.443353 2:0.247560 3:0.307299 4:0.300912 5:0.294027 6:0.442449 7:0.250537 8:0.311196 9:0.302303 10:0.296261 11:0.442250 12:0.253749 13:0.315361 14:0.304363 15:0.298884
0.892800 1:0.442449 2:0.250537 3:0.311196 4:0.302303 5:0.296261 6:0.442250 7:0.253749 8:0.315361 9:0.304363 10:0.298884 11:0.443162 12:0.257335 13:0.319974 14:0.307298 15:0.302087
0.898200 1:0.442250 2:0.253749 3:0.315361 4:0.304363 5:0.298884 6:0.443162 7:0.257335 8:0.319974 9:0.307298 10:0.302087 11:0.445549 12:0.261450 13:0.325243 14:0.311377 15:0.306066
0.903600 1:0.443162 2:0.257335 3:0.319974 4:0.307298 5:0.302087 6:0.445549 7:0.261450 8:0.325243 9:0.311377 10:0.306066 11:0.449741 12:0.266256 13:0.331398 14:0.316947 15:0.311023
0.903600 1:0.445549 2:0.261450 3:0.325243 4:0.311377 5:0.306066 6:0.449741 7:0.266256 8:0.331398 9:0.316947 10:0.311023 11:0.456025 12:0.271912 13:0.338660 14:0.324371 15:0.317148
0.909000 1:0.449741 2:0.266256 3:0.331398 4:0.316947 5:0.311023 6:0.456025 7:0.271912 8:0.338660 9:0.324371 10:0.317148 11:0.464582 12:0.278546 13:0.347206 14:0.333943 15:0.324583
0.916200 1:0.456025 2:0.271912 3:0.338660 4:0.324371 5:0.317148 6:0.464582 7:0.278546 8:0.347206 9:0.333943 10:0.324583 11:0.475441 12:0.286230 13:0.357117 14:0.345759 15:0.333371
0.921600 1:0.464582 2:0.278546 3:0.347206 4:0.333943 5:0.324583 6:0.475441 7:0.286230 8:0.357117 9:0.345759 10:0.333371 11:0.488399 12:0.294946 13:0.368346 14:0.359652 15:0.343427
0.925200 1:0.475441 2:0.286230 3:0.357117 4:0.345759 5:0.333371 6:0.488399 7:0.294946 8:0.368346 9:0.359652 10:0.343427 11:0.502971 12:0.304575 13:0.380690 14:0.375186 15:0.354513
0.930600 1:0.488399 2:0.294946 3:0.368346 4:0.359652 5:0.343427 6:0.502971 7:0.304575 8:0.380690 9:0.375186 10:0.354513 11:0.518411 12:0.314896 13:0.393802 14:0.391693 15:0.366262
0.936000 1:0.502971 2:0.304575 3:0.380690 4:0.375186 5:0.354513 6:0.518411 7:0.314896 8:0.393802 9:0.391693 10:0.366262 11:0.533816 12:0.325610 13:0.407242 14:0.408409 15:0.378236
0.937800 1:0.518411 2:0.314896 3:0.393802 4:0.391693 5:0.366262 6:0.533816 7:0.325610 8:0.407242 9:0.408409 10:0.378236 11:0.548225 12:0.336385 13:0.420540 14:0.424589 15:0.389990
0.941400 1:0.533816 2:0.325610 3:0.407242 4:0.408409 5:0.378236 6:0.548225 7:0.336385 8:0.420540 9:0.424589 10:0.389990 11:0.560832 12:0.346910 13:0.433280 14:0.439612 15:0.401146
0.948600 1:0.548225 2:0.336385 3:0.420540 4:0.424589 5:0.389990 6:0.560832 7:0.346910 8:0.433280 9:0.439612 10:0.401146 11:0.571068 12:0.356940 13:0.445160 14:0.453055 15:0.411443
0.954000 1:0.560832 2:0.346910 3:0.433280 4:0.439612 5:0.401146 6:0.571068 7:0.356940 8:0.445160 9:0.453055 10:0.411443 11:0.578700 12:0.366334 13:0.456033 14:0.464712 15:0.420763
0.961200 1:0.571068 2:0.356940 3:0.445160 4:0.453055 5:0.411443 6:0.578700 7:0.366334 8:0.456033 9:0.464712 10:0.420763 11:0.583809 12:0.375065 13:0.465908 14:0.474574 15:0.429119
0.964800 1:0.578700 2:0.366334 3:0.456033 4:0.464712 5:0.420763 6:0.583809 7:0.375065 8:0.465908 9:0.474574 10:0.429119 11:0.586762 12:0.383207 13:0.474921 14:0.482797 15:0.436641
0.966600 1:0.583809 2:0.375065 3:0.465908 4:0.474574 5:0.429119 6:0.586762 7:0.383207 8:0.474921 9:0.482797 10:0.436641 11:0.588114 12:0.390913 13:0.483296 14:0.489672 15:0.443541
0.972000 1:0.586762 2:0.383207 3:0.474921 4:0.482797 5:0.436641 6:0.588114 7:0.390913 8:0.483296 9:0.489672 10:0.443541 11:0.588536 12:0.398385 13:0.491297 14:0.495607 15:0.450087
0.977400 1:0.588114 2:0.390913 3:0.483296 4:0.489672 5:0.443541 6:0.588536 7:0.398385 8:0.491297 9:0.495607 10:0.450087 11:0.588713 12:0.405839 13:0.499193 14:0.501089 15:0.456580
0.984600 1:0.588536 2:0.398385 3:0.491297 4:0.495607 5:0.450087 6:0.588713 7:0.405839 8:0.499193 9:0.501089 10:0.456580 11:0.589285 12:0.413481 13:0.507226 14:0.506646 15:0.463317
0.993600 1:0.588713 2:0.405839 3:0.499193 4:0.501089 5:0.456580 6:0.589285 7:0.413481 8:0.507226 9:0.506646 10:0.463317 11:0.590801 12:0.421492 13:0.515603 14:0.512772 15:0.470560
0.999000 1:0.589285 2:0.413481 3:0.507226 4:0.506646 5:0.463317 6:0.590801 7:0.421492 8:0.515603 9:0.512772 10:0.470560 11:0.593679 12:0.430021 13:0.524490 14:0.519847 15:0.478518
0.992000 1:0.590801 2:0.421492 3:0.515603 4:0.512772 5:0.470560 6:0.593679 7:0.430021 8:0.524490 9:0.519847 10:0.478518 11:0.598216 12:0.439197 13:0.534017 14:0.528135 15:0.487346
0.992000 1:0.593679 2:0.430021 3:0.524490 4:0.519847 5:0.478518 6:0.598216 7:0.439197 8:0.534017 9:0.528135 10:0.487346 11:0.604616 12:0.449146 13:0.544295 14:0.537764 15:0.497159
0.984800 1:0.598216 2:0.439197 3:0.534017 4:0.528135 5:0.487346 6:0.604616 7:0.449146 8:0.544295 9:0.537764 10:0.497159 11:0.612986 12:0.460013 13:0.555431 14:0.548804 15:0.508074
0.981200 1:0.604616 2:0.449146 3:0.544295 4:0.537764 5:0.497159 6:0.612986 7:0.460013 8:0.555431 9:0.548804 10:0.508074 11:0.623394 12:0.471973 13:0.567537 14:0.561315 15:0.520244
0.974000 1:0.612986 2:0.460013 3:0.555431 4:0.548804 5:0.508074 6:0.623394 7:0.471973 8:0.567537 9:0.561315 10:0.520244 11:0.635865 12:0.485228 13:0.580733 14:0.575376 15:0.533857
0.966800 1:0.623394 2:0.471973 3:0.567537 4:0.561315 5:0.520244 6:0.635865 7:0.485228 8:0.580733 9:0.575376 10:0.533857 11:0.650382 12:0.499982 13:0.595136 14:0.591096 15:0.549118
0.961400 1:0.635865 2:0.485228 3:0.580733 4:0.575376 5:0.533857 6:0.650382 7:0.499982 8:0.595136 9:0.591096 10:0.549118 11:0.666837 12:0.516408 13:0.610844 14:0.608529 15:0.566182
0.961400 1:0.650382 2:0.499982 3:0.595136 4:0.591096 5:0.549118 6:0.666837 7:0.516408 8:0.610844 9:0.608529 10:0.566182 11:0.685018 12:0.534610 13:0.627911 14:0.627632 15:0.585094
0.957800 1:0.666837 2:0.516408 3:0.610844 4:0.608529 5:0.566182 6:0.685018 7:0.534610 8:0.627911 9:0.627632 10:0.585094 11:0.704573 12:0.554608 13:0.646329 14:0.648187 15:0.605750
0.948800 1:0.685018 2:0.534610 3:0.627911 4:0.627632 5:0.585094 6:0.704573 7:0.554608 8:0.646329 9:0.648187 10:0.605750 11:0.725022 12:0.576341 13:0.666028 14:0.669841 15:0.627901
0.943400 1:0.704573 2:0.554608 3:0.646329 4:0.648187 5:0.605750 6:0.725022 7:0.576341 8:0.666028 9:0.669841 10:0.627901 11:0.745832 12:0.599687 13:0.686885 14:0.692140 15:0.651205
0.936200 1:0.725022 2:0.576341 3:0.666028 4:0.669841 5:0.627901 6:0.745832 7:0.599687 8:0.686885 9:0.692140 10:0.651205 11:0.766500 12:0.624509 13:0.708755 14:0.714658 15:0.675317
0.929000 1:0.745832 2:0.599687 3:0.686885 4:0.692140 5:0.651205 6:0.766500 7:0.624509 8:0.708755 9:0.714658 10:0.675317 11:0.786660 12:0.650689 13:0.731498 14:0.737111 15:0.699969
0.921800 1:0.766500 2:0.624509 3:0.708755 4:0.714658 5:0.675317 6:0.786660 7:0.650689 8:0.731498 9:0.737111 10:0.699969 11:0.806148 12:0.678146 13:0.754997 14:0.759430 15:0.725027
0.921800 1:0.786660 2:0.650689 3:0.731498 4:0.737111 5:0.699969 6:0.806148 7:0.678146 8:0.754997 9:0.759430 10:0.725027 11:0.824994 12:0.706826 13:0.779148 14:0.781746 15:0.750483
0.916400 1:0.806148 2:0.678146 3:0.754997 4:0.759430 5:0.725027 6:0.824994 7:0.706826 8:0.779148 9:0.781746 10:0.750483 11:0.843395 12:0.736655 13:0.803836 14:0.804312 15:0.776387
0.911000 1:0.824994 2:0.706826 3:0.779148 4:0.781746 5:0.750483 6:0.843395 7:0.736655 8:0.803836 9:0.804312 10:0.776387 11:0.861597 12:0.767473 13:0.828883 14:0.827338 15:0.802761
0.905600 1:0.843395 2:0.736655 3:0.803836 4:0.804312 5:0.776387 6:0.861597 7:0.767473 8:0.828883 9:0.827338 10:0.802761 11:0.879817 12:0.798972 13:0.854006 14:0.850885 15:0.829499
0.900200 1:0.861597 2:0.767473 3:0.828883 4:0.827338 5:0.802761 6:0.879817 7:0.798972 8:0.854006 9:0.850885 10:0.829499 11:0.898114 12:0.830646 13:0.878794 14:0.874749 15:0.856299
0.894800 1:0.879817 2:0.798972 3:0.854006 4:0.850885 5:0.829499 6:0.898114 7:0.830646 8:0.878794 9:0.874749 10:0.856299 11:0.916359 12:0.861793 13:0.902709 14:0.898462 15:0.882658
0.894800 1:0.898114 2:0.830646 3:0.878794 4:0.874749 5:0.856299 6:0.916359 7:0.861793 8:0.902709 9:0.898462 10:0.882658 11:0.934194 12:0.891555 13:0.925129 14:0.921331 15:0.907900
0.889400 1:0.916359 2:0.861793 3:0.902709 4:0.898462 5:0.882658 6:0.934194 7:0.891555 8:0.925129 9:0.921331 10:0.907900 11:0.951089 12:0.919007 13:0.945409 14:0.942537 15:0.931252
0.884000 1:0.934194 2:0.891555 3:0.925129 4:0.921331 5:0.907900 6:0.951089 7:0.919007 8:0.945409 9:0.942537 10:0.931252 11:0.966384 12:0.943261 13:0.962957 14:0.961257 15:0.951947
0.878600 1:0.951089 2:0.919007 3:0.945409 4:0.942537 5:0.931252 6:0.966384 7:0.943261 8:0.962957 9:0.961257 10:0.951947 11:0.979404 12:0.963582 13:0.977311 14:0.976759 15:0.969324
0.873200 1:0.966384 2:0.943261 3:0.962957 4:0.961257 5:0.951947 6:0.979404 7:0.963582 8:0.977311 9:0.976759 10:0.969324 11:0.989568 12:0.979478 13:0.988182 14:0.988520 15:0.982917
0.866000 1:0.979404 2:0.963582 3:0.977311 4:0.976759 5:0.969324 6:0.989568 7:0.979478 8:0.988182 9:0.988520 10:0.982917 11:0.996462 12:0.990748 13:0.995488 14:0.996266 15:0.992505
0.860600 1:0.989568 2:0.979478 3:0.988182 4:0.988520 5:0.982917 6:0.996462 7:0.990748 8:0.995488 9:0.996266 10:0.992505 11:0.999912 12:0.997481 13:0.999338 14:1.000000 15:0.998116
0.855200 1:0.996462 2:0.990748 3:0.995488 4:0.996266 5:0.992505 6:0.999912 7:0.997481 8:0.999338 9:1.000000 10:0.998116 11:1.000000 12:1.000000 13:1.000000 14:0.999958 15:1.000000
0.849800 1:0.999912 2:0.997481 3:0.999338 4:1.000000 5:0.998116 6:1.000000 7:1.000000 8:1.000000 9:0.999958 10:1.000000 11:0.997028 12:0.998786 13:0.997845 14:0.996554 15:0.998560
0.849800 1:1.000000 2:1.000000 3:1.000000 4:0.999958 5:1.000000 6:0.997028 7:0.998786 8:0.997845 9:0.996554 10:0.998560 11:0.991436 12:0.994383 13:0.993290 14:0.990288 15:0.994277
0.842600 1:0.997028 2:0.998786 3:0.997845 4:0.996554 5:0.998560 6:0.991436 7:0.994383 8:0.993290 9:0.990288 10:0.994277 11:0.983703 12:0.987326 13:0.986742 14:0.981657 15:0.987633
0.837200 1:0.991436 2:0.994383 3:0.993290 4:0.990288 5:0.994277 6:0.983703 7:0.987326 8:0.986742 9:0.981657 10:0.987633 11:0.974303 12:0.978093 13:0.978571 14:0.971122 15:0.979071
0.831800 1:0.983703 2:0.987326 3:0.986742 4:0.981657 5:0.987633 6:0.974303 7:0.978093 8:0.978571 9:0.971122 10:0.979071 11:0.963640 12:0.967094 13:0.969092 14:0.959082 15:0.968974
0.826400 1:0.974303 2:0.978093 3:0.978571 4:0.971122 5:0.979071 6:0.963640 7:0.967094 8:0.969092 9:0.959082 10:0.968974 11:0.952101 12:0.954676 13:0.958568 14:0.945917 15:0.957681
0.821000 1:0.963640 2:0.967094 3:0.969092 4:0.959082 5:0.968974 6:0.952101 7:0.954676 8:0.958568 9:0.945917 10:0.957681 11:0.940055 12:0.941137 13:0.947215 14:0.932003 15:0.945493
0.821000 1:0.952101 2:0.954676 3:0.958568 4:0.945917 5:0.957681 6:0.940055 7:0.941137 8:0.947215 9:0.932003 10:0.945493 11:0.927874 12:0.926724 13:0.935207 14:0.917726 15:0.932683
0.815600 1:0.940055 2:0.941137 3:0.947215 4:0.932003 5:0.945493 6:0.927874 7:0.926724 8:0.935207 9:0.917726 10:0.932683 11:0.915893 12:0.911606 13:0.922659 14:0.903432 15:0.919455
0.810200 1:0.927874 2:0.926724 3:0.935207 4:0.917726 5:0.932683 6:0.915893 7:0.911606 8:0.922659 9:0.903432 10:0.919455 11:0.904321 12:0.895837 13:0.909601 14:0.889341 15:0.905900
0.804800 1:0.915893 2:0.911606 3:0.922659 4:0.903432 5:0.919455 6:0.904321 7:0.895837 8:0.909601 9:0.889341 10:0.905900 11:0.893180 12:0.879325 13:0.895953 14:0.875479 15:0.891947
0.797600 1:0.904321 2:0.895837 3:0.909601 4:0.889341 5:0.905900 6:0.893180 7:0.879325 8:0.895953 9:0.875479 10:0.891947 11:0.882231 12:0.861840 13:0.881516 14:0.861629 15:0.877357
0.792200 1:0.893180 2:0.879325 3:0.895953 4:0.875479 5:0.891947 6:0.882231 7:0.861840 8:0.881516 9:0.861629 10:0.877357 11:0.871027 12:0.843060 13:0.865997 14:0.847392 15:0.861768
